Phase,Chamber,ScientificName,CommonName,Species,SpeciesID,Treatment_temp,Treatment_water,PorometerSubset,SampleSize_Weekly_Weight,BasalDia_mm,Height_mm,Whorls,Biomass_g,Week,Weight_g,Porometer,PercentBrown,Dead,Dead_Count,Heatwave_graph,Heatwave,WeightMin,WeightMax,Weight_Est,WaterWeight_Base,WaterWeight_Calc,PercentWater,SD_Weight_Total,SD_Weight_Water,Stress_to_Dead_Weight,Stress_Week_Weight,Stress_Week_Avg_Weight
1,1,Pinus edulis,Pinyon Pine,PIED,PIED01,Ambient,Watered,yes,5,6.76,231,5,9.3,12,518,161.3,10,alive,0,Pinyon Pine,no,NA,NA,518,NA,NA,NA,82.2708940026787,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED01,Ambient,Watered,yes,5,6.76,231,5,9.3,13,551,131.6,10,alive,0,Pinyon Pine,no,NA,NA,551,NA,NA,NA,92.5526876973327,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED01,Ambient,Watered,yes,5,6.76,231,5,9.3,14,465,223.2,10,alive,0,Pinyon Pine,no,NA,NA,465,NA,NA,NA,81.2853000240511,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED01,Ambient,Watered,yes,5,6.76,231,5,9.3,15,517,170,10,alive,0,Pinyon Pine,no,NA,NA,517,NA,NA,NA,84.7100938495525,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED01,Ambient,Watered,yes,5,6.76,231,5,9.3,16,445,173.4,10,alive,0,Pinyon Pine,no,NA,NA,445,NA,NA,NA,76.0703621655635,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED01,Ambient,Watered,yes,5,6.76,231,5,9.3,17,449,178.8,10,alive,0,Pinyon Pine,no,NA,NA,449,NA,NA,NA,75.2043881698402,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED01,Ambient,Watered,yes,0,6.76,231,5,9.3,18,NA,53,NA,alive,0,Pinyon Pine,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED01,Ambient,Watered,yes,5,6.76,231,5,9.3,19,481,NA,10,alive,0,Pinyon Pine,no,NA,NA,481,NA,NA,NA,49.4287365810618,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED01,Ambient,Watered,yes,5,6.76,231,5,9.3,20,432,NA,10,alive,0,Pinyon Pine,no,NA,NA,432,NA,NA,NA,52.6621306063475,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED01,Ambient,Watered,yes,5,6.76,231,5,9.3,21,504,200.4,10,alive,0,Pinyon Pine,no,NA,NA,504,NA,NA,NA,59.4112783905548,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED01,Ambient,Watered,yes,5,6.76,231,5,9.3,22,422,NA,NA,alive,0,Pinyon Pine,no,NA,NA,422,NA,NA,NA,112.324529823187,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,19,6.04,268,5,5.92,1,794,NA,10,alive,0,Pinyon Pine,no,416,794,794,378,378,100,69.9943606750986,25.9726576878151,10.7523669111427,4.24763308885734,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,19,6.04,268,5,5.92,2,763,NA,10,alive,0,Pinyon Pine,no,416,794,763,378,347,91.7989417989418,71.3002054572469,32.6463416898585,10.7523669111427,4.24763308885734,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,19,6.04,268,5,5.92,3,716,NA,10,alive,0,Pinyon Pine,no,416,794,716,378,300,79.3650793650794,75.3121379902003,48.3061024319262,10.7523669111427,4.24763308885734,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,19,6.04,268,5,5.92,4,643,NA,25,alive,0,Pinyon Pine,no,416,794,643,378,227,60.0529100529101,87.3596451591877,66.8462930953153,10.7523669111427,4.24763308885734,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,19,6.04,268,5,5.92,5,561,NA,25,alive,0,Pinyon Pine,no,416,794,561,378,145,38.3597883597884,91.0811924918146,70.2823461982773,10.7523669111427,4.24763308885734,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,19,6.04,268,5,5.92,6,524,NA,25,alive,0,Pinyon Pine,no,416,794,524,378,108,28.5714285714286,86.6339006886912,63.4754637866001,10.7523669111427,4.24763308885734,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,19,6.04,268,5,5.92,7,484,NA,25,alive,0,Pinyon Pine,no,416,794,484,378,68,17.989417989418,80.9156300184739,52.8503901848421,10.7523669111427,4.24763308885734,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,19,6.04,268,5,5.92,8,459,NA,25,alive,0,Pinyon Pine,no,416,794,459,378,43,11.3756613756614,73.1423749788306,35.6805187070575,10.7523669111427,4.24763308885734,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,19,6.04,268,5,5.92,9,449,NA,25,alive,0,Pinyon Pine,no,416,794,449,378,33,8.73015873015873,70.7675132788521,27.5006645321091,10.7523669111427,4.24763308885734,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,19,6.04,268,5,5.92,10,440,NA,25,alive,0,Pinyon Pine,no,416,794,440,378,24,6.34920634920635,68.8120161545312,20.4460493903471,10.7523669111427,4.24763308885734,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,19,6.04,268,5,5.92,11,430,NA,25,alive,0,Pinyon Pine,no,416,794,430,378,14,3.7037037037037,65.9742108041322,14.8794375168792,10.7523669111427,4.24763308885734,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,19,6.04,268,5,5.92,12,424,NA,25,alive,0,Pinyon Pine,no,416,794,424,378,8,2.11640211640212,63.4725616457328,10.3880835913923,10.7523669111427,4.24763308885734,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,19,6.04,268,5,5.92,13,420,NA,50,alive,0,Pinyon Pine,no,416,794,420,378,4,1.05820105820106,60.49928712547,5.97264720370147,10.7523669111427,4.24763308885734,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,19,6.04,268,5,5.92,14,418,NA,50,alive,0,Pinyon Pine,no,416,794,418,378,2,0.529100529100529,59.1401843377984,3.62576872268618,10.7523669111427,4.24763308885734,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,19,6.04,268,5,5.92,15,418,NA,75,dead,1,Pinyon Pine,no,416,794,418,378,2,0.529100529100529,58.4854157858959,2.21768542741543,10.7523669111427,4.24763308885734,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,19,6.04,268,5,5.92,16,417,NA,90,dead,1,Pinyon Pine,no,416,794,417,378,1,0.264550264550265,58.5521709686857,1.25656172487509,10.7523669111427,4.24763308885734,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,19,6.04,268,5,5.92,17,416,NA,90,dead,1,Pinyon Pine,no,416,794,416,378,0,0,58.5126567005126,1.02026255077535,10.7523669111427,4.24763308885734,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,0,6.04,268,5,5.92,18,NA,NA,NA,dead,1,Pinyon Pine,no,416,794,NA,378,NA,NA,NA,NA,10.7523669111427,4.24763308885734,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,15,6.04,268,5,5.92,19,NA,NA,NA,dead,1,Pinyon Pine,no,416,794,416,378,0,0,58.7328901123755,0.828078671210825,10.7523669111427,4.24763308885734,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,15,6.04,268,5,5.92,20,NA,NA,NA,dead,1,Pinyon Pine,no,416,794,416,378,0,0,58.6642586085875,0,10.7523669111427,4.24763308885734,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,19,6.04,268,5,5.92,21,NA,NA,NA,dead,1,Pinyon Pine,no,416,794,416,378,0,0,58.4074216224685,0,10.7523669111427,4.24763308885734,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,19,6.04,268,5,5.92,22,NA,NA,NA,dead,1,Pinyon Pine,no,416,794,416,378,0,0,58.4074216224685,0,10.7523669111427,4.24763308885734,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,19,4.32,238,3,4.29,1,746,60.3,10,alive,0,Pinyon Pine,no,368,746,746,378,378,100,69.9943606750986,25.9726576878151,11.0427701104462,3.95722988955381,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,19,4.32,238,3,4.29,2,724,200.1,10,alive,0,Pinyon Pine,no,368,746,724,378,356,94.1798941798942,71.3002054572469,32.6463416898585,11.0427701104462,3.95722988955381,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,19,4.32,238,3,4.29,3,690,133.8,10,alive,0,Pinyon Pine,no,368,746,690,378,322,85.1851851851852,75.3121379902003,48.3061024319262,11.0427701104462,3.95722988955381,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,19,4.32,238,3,4.29,4,636,198,10,alive,0,Pinyon Pine,no,368,746,636,378,268,70.8994708994709,87.3596451591877,66.8462930953153,11.0427701104462,3.95722988955381,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,19,4.32,238,3,4.29,5,582,96.1,10,alive,0,Pinyon Pine,no,368,746,582,378,214,56.6137566137566,91.0811924918146,70.2823461982773,11.0427701104462,3.95722988955381,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,19,4.32,238,3,4.29,6,545,85.7,10,alive,0,Pinyon Pine,no,368,746,545,378,177,46.8253968253968,86.6339006886912,63.4754637866001,11.0427701104462,3.95722988955381,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,19,4.32,238,3,4.29,7,510,124,10,alive,0,Pinyon Pine,no,368,746,510,378,142,37.5661375661376,80.9156300184739,52.8503901848421,11.0427701104462,3.95722988955381,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,19,4.32,238,3,4.29,8,453,123.4,10,alive,0,Pinyon Pine,no,368,746,453,378,85,22.4867724867725,73.1423749788306,35.6805187070575,11.0427701104462,3.95722988955381,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,19,4.32,238,3,4.29,9,429,55,10,alive,0,Pinyon Pine,no,368,746,429,378,61,16.1375661375661,70.7675132788521,27.5006645321091,11.0427701104462,3.95722988955381,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,19,4.32,238,3,4.29,10,410,59,10,alive,0,Pinyon Pine,no,368,746,410,378,42,11.1111111111111,68.8120161545312,20.4460493903471,11.0427701104462,3.95722988955381,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,19,4.32,238,3,4.29,11,398,54.9,10,alive,0,Pinyon Pine,no,368,746,398,378,30,7.93650793650794,65.9742108041322,14.8794375168792,11.0427701104462,3.95722988955381,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,19,4.32,238,3,4.29,12,389,66,25,alive,0,Pinyon Pine,no,368,746,389,378,21,5.55555555555556,63.4725616457328,10.3880835913923,11.0427701104462,3.95722988955381,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,19,4.32,238,3,4.29,13,379,51.1,10,alive,0,Pinyon Pine,no,368,746,379,378,11,2.91005291005291,60.49928712547,5.97264720370147,11.0427701104462,3.95722988955381,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,19,4.32,238,3,4.29,14,374,68.9,25,alive,0,Pinyon Pine,no,368,746,374,378,6,1.58730158730159,59.1401843377984,3.62576872268618,11.0427701104462,3.95722988955381,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,19,4.32,238,3,4.29,15,372,64.3,75,dead,1,Pinyon Pine,no,368,746,372,378,4,1.05820105820106,58.4854157858959,2.21768542741543,11.0427701104462,3.95722988955381,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,19,4.32,238,3,4.29,16,370,57.8,50,dead,1,Pinyon Pine,no,368,746,370,378,2,0.529100529100529,58.5521709686857,1.25656172487509,11.0427701104462,3.95722988955381,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,19,4.32,238,3,4.29,17,369,101.4,75,dead,1,Pinyon Pine,no,368,746,369,378,1,0.264550264550265,58.5126567005126,1.02026255077535,11.0427701104462,3.95722988955381,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,0,4.32,238,3,4.29,18,NA,NA,NA,dead,1,Pinyon Pine,no,368,746,NA,378,NA,NA,NA,NA,11.0427701104462,3.95722988955381,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,15,4.32,238,3,4.29,19,370,NA,75,dead,1,Pinyon Pine,no,368,746,370,378,2,0.529100529100529,58.7328901123755,0.828078671210825,11.0427701104462,3.95722988955381,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,15,4.32,238,3,4.29,20,368,NA,75,dead,1,Pinyon Pine,no,368,746,368,378,0,0,58.6642586085875,0,11.0427701104462,3.95722988955381,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,19,4.32,238,3,4.29,21,NA,NA,NA,dead,1,Pinyon Pine,no,368,746,368,378,0,0,58.4074216224685,0,11.0427701104462,3.95722988955381,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,19,4.32,238,3,4.29,22,NA,NA,NA,dead,1,Pinyon Pine,no,368,746,368,378,0,0,58.4074216224685,0,11.0427701104462,3.95722988955381,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,20,6.33,262,4,5.73,1,798,232.4,25,alive,0,Pinyon Pine_heatwave,yes,429,798,798,369,369,100,50.4970035588356,24.7015874196909,7.83051836208082,4.16948163791918,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,20,6.33,262,4,5.73,2,753,344.1,10,alive,0,Pinyon Pine_heatwave,yes,429,798,753,369,324,87.8048780487805,52.1158628240456,33.8990762178124,7.83051836208082,4.16948163791918,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,20,6.33,262,4,5.73,3,709,369.1,10,alive,0,Pinyon Pine_heatwave,yes,429,798,709,369,280,75.8807588075881,60.6959636219741,49.7373099393202,7.83051836208082,4.16948163791918,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,20,6.33,262,4,5.73,4,654,410.9,25,alive,0,Pinyon Pine_heatwave,yes,429,798,654,369,225,60.9756097560976,71.1547424169398,63.5020720756003,7.83051836208082,4.16948163791918,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,20,6.33,262,4,5.73,5,581,354.7,25,alive,0,Pinyon Pine_heatwave,yes,429,798,581,369,152,41.1924119241192,70.156573012385,60.5546947199933,7.83051836208082,4.16948163791918,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,20,6.33,262,4,5.73,6,549,122.5,25,alive,0,Pinyon Pine_heatwave,yes,429,798,549,369,120,32.520325203252,65.2326000191864,53.8900195817956,7.83051836208082,4.16948163791918,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,20,6.33,262,4,5.73,7,503,180,25,alive,0,Pinyon Pine_heatwave,yes,429,798,503,369,74,20.0542005420054,57.9624197671488,42.3425877438083,7.83051836208082,4.16948163791918,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,20,6.33,262,4,5.73,8,463,46.8,25,alive,0,Pinyon Pine_heatwave,yes,429,798,463,369,34,9.21409214092141,44.4217526135919,18.9222091733497,7.83051836208082,4.16948163791918,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,20,6.33,262,4,5.73,9,454,47.2,25,alive,0,Pinyon Pine_heatwave,yes,429,798,454,369,25,6.77506775067751,43.1483365538977,15.2163347132371,7.83051836208082,4.16948163791918,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,20,6.33,262,4,5.73,10,439,55.4,50,alive,0,Pinyon Pine_heatwave,yes,429,798,439,369,10,2.710027100271,41.7232422921376,12.296661934722,7.83051836208082,4.16948163791918,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,20,6.33,262,4,5.73,11,434,50.9,25,alive,0,Pinyon Pine_heatwave,yes,429,798,434,369,5,1.3550135501355,41.8073274866852,10.0551112951521,7.83051836208082,4.16948163791918,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,20,6.33,262,4,5.73,12,432,56.1,50,dead,1,Pinyon Pine_heatwave,yes,429,798,432,369,3,0.813008130081301,40.5019817578818,7.63923391033696,7.83051836208082,4.16948163791918,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,20,6.33,262,4,5.73,13,431,49.7,75,dead,1,Pinyon Pine_heatwave,yes,429,798,431,369,2,0.5420054200542,39.8582686396106,4.51750979377379,7.83051836208082,4.16948163791918,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,20,6.33,262,4,5.73,14,429,64.7,90,dead,1,Pinyon Pine_heatwave,yes,429,798,429,369,0,0,39.3532918438517,3.25859188187652,7.83051836208082,4.16948163791918,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,20,6.33,262,4,5.73,15,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,429,798,429,369,0,0,38.8969962309363,2.36809939336213,7.83051836208082,4.16948163791918,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,20,6.33,262,4,5.73,16,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,429,798,429,369,0,0,38.6640047480586,1.39548142984872,7.83051836208082,4.16948163791918,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,20,6.33,262,4,5.73,17,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,429,798,429,369,0,0,38.5848006617277,1.18210338847862,7.83051836208082,4.16948163791918,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,0,6.33,262,4,5.73,18,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,429,798,NA,369,NA,NA,NA,NA,7.83051836208082,4.16948163791918,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,15,6.33,262,4,5.73,19,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,429,798,429,369,0,0,42.8782329060195,0,7.83051836208082,4.16948163791918,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,17,6.33,262,4,5.73,20,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,429,798,429,369,0,0,40.8239585076618,0.485071250072666,7.83051836208082,4.16948163791918,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,20,6.33,262,4,5.73,21,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,429,798,429,369,0,0,38.486190277881,0.670820393249937,7.83051836208082,4.16948163791918,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,20,6.33,262,4,5.73,22,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,429,798,429,369,0,0,38.4175124540605,0,7.83051836208082,4.16948163791918,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,19,4.03,181,4,5.05,1,803,NA,10,alive,0,Pinyon Pine,no,390,803,803,413,413,100,69.9943606750986,25.9726576878151,11.5741651873639,4.42583481263613,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,19,4.03,181,4,5.05,2,783,NA,10,alive,0,Pinyon Pine,no,390,803,783,413,393,95.1573849878935,71.3002054572469,32.6463416898585,11.5741651873639,4.42583481263613,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,19,4.03,181,4,5.05,3,752,NA,10,alive,0,Pinyon Pine,no,390,803,752,413,362,87.6513317191283,75.3121379902003,48.3061024319262,11.5741651873639,4.42583481263613,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,19,4.03,181,4,5.05,4,708,NA,10,alive,0,Pinyon Pine,no,390,803,708,413,318,76.9975786924939,87.3596451591877,66.8462930953153,11.5741651873639,4.42583481263613,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,19,4.03,181,4,5.05,5,649,NA,10,alive,0,Pinyon Pine,no,390,803,649,413,259,62.7118644067797,91.0811924918146,70.2823461982773,11.5741651873639,4.42583481263613,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,19,4.03,181,4,5.05,6,610,NA,10,alive,0,Pinyon Pine,no,390,803,610,413,220,53.2687651331719,86.6339006886912,63.4754637866001,11.5741651873639,4.42583481263613,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,19,4.03,181,4,5.05,7,562,NA,10,alive,0,Pinyon Pine,no,390,803,562,413,172,41.6464891041162,80.9156300184739,52.8503901848421,11.5741651873639,4.42583481263613,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,19,4.03,181,4,5.05,8,498,NA,10,alive,0,Pinyon Pine,no,390,803,498,413,108,26.1501210653753,73.1423749788306,35.6805187070575,11.5741651873639,4.42583481263613,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,19,4.03,181,4,5.05,9,463,NA,10,alive,0,Pinyon Pine,no,390,803,463,413,73,17.6755447941889,70.7675132788521,27.5006645321091,11.5741651873639,4.42583481263613,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,19,4.03,181,4,5.05,10,437,NA,10,alive,0,Pinyon Pine,no,390,803,437,413,47,11.3801452784504,68.8120161545312,20.4460493903471,11.5741651873639,4.42583481263613,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,19,4.03,181,4,5.05,11,422,NA,10,alive,0,Pinyon Pine,no,390,803,422,413,32,7.74818401937046,65.9742108041322,14.8794375168792,11.5741651873639,4.42583481263613,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,19,4.03,181,4,5.05,12,412,NA,25,alive,0,Pinyon Pine,no,390,803,412,413,22,5.32687651331719,63.4725616457328,10.3880835913923,11.5741651873639,4.42583481263613,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,19,4.03,181,4,5.05,13,399,NA,10,alive,0,Pinyon Pine,no,390,803,399,413,9,2.17917675544794,60.49928712547,5.97264720370147,11.5741651873639,4.42583481263613,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,19,4.03,181,4,5.05,14,394,NA,25,alive,0,Pinyon Pine,no,390,803,394,413,4,0.968523002421308,59.1401843377984,3.62576872268618,11.5741651873639,4.42583481263613,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,19,4.03,181,4,5.05,15,392,NA,50,alive,0,Pinyon Pine,no,390,803,392,413,2,0.484261501210654,58.4854157858959,2.21768542741543,11.5741651873639,4.42583481263613,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,19,4.03,181,4,5.05,16,390,NA,75,dead,1,Pinyon Pine,no,390,803,390,413,0,0,58.5521709686857,1.25656172487509,11.5741651873639,4.42583481263613,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,19,4.03,181,4,5.05,17,390,NA,75,dead,1,Pinyon Pine,no,390,803,390,413,0,0,58.5126567005126,1.02026255077535,11.5741651873639,4.42583481263613,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,0,4.03,181,4,5.05,18,NA,NA,NA,dead,1,Pinyon Pine,no,390,803,NA,413,NA,NA,NA,NA,11.5741651873639,4.42583481263613,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,15,4.03,181,4,5.05,19,NA,NA,90,dead,1,Pinyon Pine,no,390,803,NA,413,NA,NA,58.7328901123755,0.828078671210825,11.5741651873639,4.42583481263613,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,15,4.03,181,4,5.05,20,NA,NA,90,dead,1,Pinyon Pine,no,390,803,NA,413,NA,NA,58.6642586085875,0,11.5741651873639,4.42583481263613,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,19,4.03,181,4,5.05,21,NA,NA,NA,dead,1,Pinyon Pine,no,390,803,390,413,0,0,58.4074216224685,0,11.5741651873639,4.42583481263613,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,19,4.03,181,4,5.05,22,NA,NA,NA,dead,1,Pinyon Pine,no,390,803,390,413,0,0,58.4074216224685,0,11.5741651873639,4.42583481263613,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,20,6.07,289,5,4.48,1,821,68.2,25,alive,0,Pinyon Pine_heatwave,yes,401,821,821,420,420,100,50.4970035588356,24.7015874196909,11.3020076821873,4.69799231781273,3.79323880382056
