Phase,Chamber,ScientificName,CommonName,Species,SpeciesID,Treatment_temp,Treatment_water,PorometerSubset,BasalDia_mm,Height_mm,Whorls,Biomass_g,Week,Weight_g,Weight_Est,Porometer,Porometer_Est,PercentBrown,PercentBrown_Est,PercentGreen,PercentRed,Dead,Dead_Count,Heatwave_graph,Heatwave,SampleSize,SampleSize_Porometer,SampleSize_Weekly_Dead,SampleSize_Weekly_PercentBrown,SampleSize_Weekly_Photos,SampleSize_Weekly_Weight,SampleSize_Weekly_Porometer,Dead_Week,Stress_Week_Weight,Stress_Week_Avg_Weight,Stress_to_Dead_Weight,Stress_Week_Porometer,Stress_Week_Avg_Porometer,Stress_to_Dead_Porometer,SD_PercentBrown,SD_PercentRed,SD_Weight_Total,SD_Weight_Water,SD_Porometer,WaterWeight_Calc,PercentWater
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL48,Ambient,Drought,no,5.49,194,4,4.66,30,399,399,NA,NA,50,50,38.97,59.46,alive,0,Limber Pine,no,20,NA,20,20,20,20,NA,31.5,10.4345796351416,11.4761431218887,21.5654203648584,NA,NA,NA,23.902213066444,29.26299,28.5182766881724,4.70609906621744,NA,2,0.505050505050505
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL48,Ambient,Drought,no,5.49,194,4,4.66,30.5,NA,NA,NA,NA,50,50,NA,NA,alive,0,Limber Pine,no,20,NA,20,20,NA,NA,NA,31.5,NA,NA,NA,NA,NA,NA,17.6665011577815,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL48,Ambient,Drought,no,5.49,194,4,4.66,31,399,399,NA,NA,50,50,8.8,89.89,alive,0,Limber Pine,no,20,NA,20,20,20,20,NA,31.5,10.4345796351416,11.4761431218887,21.5654203648584,NA,NA,NA,14.2787106892523,22.8289,28.2179487486059,3.58762492905529,NA,2,0.505050505050505
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL48,Ambient,Drought,no,5.49,194,4,4.66,31.5,NA,NA,NA,NA,75,75,NA,NA,dead,1,Limber Pine,no,20,NA,20,20,NA,NA,NA,31.5,NA,NA,NA,NA,NA,NA,13.0055656102342,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL48,Ambient,Drought,no,5.49,194,4,4.66,32,398,398,NA,NA,75,75,0.36,97.99,dead,1,Limber Pine,no,20,NA,20,20,20,20,NA,31.5,10.4345796351416,11.4761431218887,21.5654203648584,NA,NA,NA,13.9924791829115,19.39703,27.770251027048,2.42573917112203,NA,1,0.252525252525253
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL48,Ambient,Drought,no,5.49,194,4,4.66,32.5,NA,NA,NA,NA,75,75,NA,NA,dead,1,Limber Pine,no,20,NA,20,20,NA,NA,NA,31.5,NA,NA,NA,NA,NA,NA,11.5165784392487,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL48,Ambient,Drought,no,5.49,194,4,4.66,33,398,398,NA,NA,90,90,0,98.1,dead,1,Limber Pine,no,20,NA,20,20,20,20,NA,31.5,10.4345796351416,11.4761431218887,21.5654203648584,NA,NA,NA,12.5656172487509,20.04423,27.6201204311563,1.56944509134179,NA,1,0.252525252525253
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL48,Ambient,Drought,no,5.49,194,4,4.66,33.5,NA,NA,NA,NA,90,90,NA,NA,dead,1,Limber Pine,no,20,NA,20,20,NA,NA,NA,31.5,NA,NA,NA,NA,NA,NA,10.4974934351517,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL48,Ambient,Drought,no,5.49,194,4,4.66,34,397,397,NA,NA,90,90,0,98.44,dead,1,Limber Pine,no,20,NA,20,20,20,20,NA,31.5,10.4345796351416,11.4761431218887,21.5654203648584,NA,NA,NA,12.5656172487509,16.06118,27.4582937331663,0.670820393249937,NA,0,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL48,Ambient,Drought,no,5.49,194,4,4.66,34.5,NA,NA,NA,NA,NA,90,NA,NA,dead,1,Limber Pine,no,20,NA,20,20,NA,NA,NA,31.5,NA,NA,NA,NA,NA,NA,12.5656172487509,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL48,Ambient,Drought,no,5.49,194,4,4.66,35,NA,397,NA,NA,NA,90,0,98.44,dead,1,Limber Pine,no,20,NA,20,20,20,20,NA,31.5,10.4345796351416,11.4761431218887,21.5654203648584,NA,NA,NA,10.4974934351517,16.22708,27.3974643467526,0.223606797749979,NA,0,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL48,Ambient,Drought,no,5.49,194,4,4.66,35.5,NA,NA,NA,NA,NA,90,NA,NA,dead,1,Limber Pine,no,20,NA,20,20,NA,NA,NA,31.5,NA,NA,NA,NA,NA,NA,10.5630936457281,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL48,Ambient,Drought,no,5.49,194,4,4.66,36,NA,397,NA,NA,NA,90,0,98.44,dead,1,Limber Pine,no,20,NA,20,20,20,20,NA,31.5,10.4345796351416,11.4761431218887,21.5654203648584,NA,NA,NA,10.4974934351517,13.79735,27.3870407309735,0,NA,0,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL48,Ambient,Drought,no,5.49,194,4,4.66,4,752,752,NA,NA,10,10,83.62,14.9,alive,0,Limber Pine,no,20,NA,20,20,20,20,NA,31.5,10.4345796351416,11.4761431218887,21.5654203648584,NA,NA,NA,6.15587011251092,9.482136,56.4520290064703,35.8465663040336,NA,355,89.6464646464647
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL48,Ambient,Drought,no,5.49,194,4,4.66,4.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Limber Pine,no,20,NA,20,20,NA,NA,NA,31.5,NA,NA,NA,NA,NA,NA,7.53937034925052,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL48,Ambient,Drought,no,5.49,194,4,4.66,5,735,735,NA,NA,10,10,83.89,14.16,alive,0,Limber Pine,no,20,NA,20,20,20,20,NA,31.5,10.4345796351416,11.4761431218887,21.5654203648584,NA,NA,NA,3.35410196624968,9.772639,57.1675975577627,37.1449507796289,NA,338,85.3535353535353
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL48,Ambient,Drought,no,5.49,194,4,4.66,5.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Limber Pine,no,20,NA,20,20,NA,NA,NA,31.5,NA,NA,NA,NA,NA,NA,6.15587011251092,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL48,Ambient,Drought,no,5.49,194,4,4.66,6,717,717,NA,NA,10,10,76.98,21.66,alive,0,Limber Pine,no,20,NA,20,20,20,20,NA,31.5,10.4345796351416,11.4761431218887,21.5654203648584,NA,NA,NA,6.15587011251092,9.735655,57.0453190108762,38.2254737329083,NA,320,80.8080808080808
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL48,Ambient,Drought,no,5.49,194,4,4.66,6.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Limber Pine,no,20,NA,20,20,NA,NA,NA,31.5,NA,NA,NA,NA,NA,NA,4.61690258438319,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL48,Ambient,Drought,no,5.49,194,4,4.66,7,697,697,NA,NA,10,10,93.94,4.17,alive,0,Limber Pine,no,20,NA,20,20,20,20,NA,31.5,10.4345796351416,11.4761431218887,21.5654203648584,NA,NA,NA,4.61690258438319,5.245189,55.6554012132742,37.9360958510632,NA,300,75.7575757575758
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL48,Ambient,Drought,no,5.49,194,4,4.66,7.5,NA,NA,NA,NA,NA,NA,NA,NA,alive,0,Limber Pine,no,20,NA,20,0,NA,NA,NA,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL48,Ambient,Drought,no,5.49,194,4,4.66,8,661,661,NA,NA,10,10,85.13,12.81,alive,0,Limber Pine,no,20,NA,20,20,20,20,NA,31.5,10.4345796351416,11.4761431218887,21.5654203648584,NA,NA,NA,6.15587011251092,8.969947,54.2843148810525,38.2359709394728,NA,264,66.6666666666667
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL48,Ambient,Drought,no,5.49,194,4,4.66,8.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Limber Pine,no,20,NA,20,20,NA,NA,NA,31.5,NA,NA,NA,NA,NA,NA,6.66392487478979,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL48,Ambient,Drought,no,5.49,194,4,4.66,9,638,638,NA,NA,10,10,88.33,9.87,alive,0,Limber Pine,no,20,NA,20,20,20,20,NA,31.5,10.4345796351416,11.4761431218887,21.5654203648584,NA,NA,NA,6.15587011251092,7.139399,53.6661218235392,38.6393241196201,NA,241,60.8585858585859
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL48,Ambient,Drought,no,5.49,194,4,4.66,9.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Limber Pine,no,20,NA,20,20,NA,NA,NA,31.5,NA,NA,NA,NA,NA,NA,6.66392487478979,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,1,695,695,NA,NA,10,10,81.82,16.4,alive,0,Limber Pine,no,20,NA,20,20,20,20,NA,29,11.3169242455863,11.4761431218887,17.6830757544137,NA,NA,NA,3.35410196624968,9.389383,56.5885193861422,33.6960094466923,NA,344,100
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,1.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Limber Pine,no,20,NA,20,20,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,4.61690258438319,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,10,561,561,NA,NA,10,10,81.18,16.79,alive,0,Limber Pine,no,20,NA,20,20,20,20,NA,29,11.3169242455863,11.4761431218887,17.6830757544137,NA,NA,NA,6.66392487478979,8.128661,54.4127500538344,40.5544143875336,NA,210,61.046511627907
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,10.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Limber Pine,no,20,NA,20,20,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,7.05243518972441,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,11,534,534,NA,NA,10,10,88.16,8.52,alive,0,Limber Pine,no,20,NA,20,20,20,20,NA,29,11.3169242455863,11.4761431218887,17.6830757544137,NA,NA,NA,6.15587011251092,6.367687,53.2830327491535,40.6802680734323,NA,183,53.1976744186046
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,11.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Limber Pine,no,20,NA,20,20,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,6.15587011251092,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,12,496,496,NA,NA,10,10,87.1,10.9,alive,0,Limber Pine,no,20,NA,20,20,20,20,NA,29,11.3169242455863,11.4761431218887,17.6830757544137,NA,NA,NA,6.66392487478979,7.594789,54.258057854159,43.38138698615,NA,145,42.1511627906977
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,12.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Limber Pine,no,20,NA,20,20,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,7.05243518972441,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,13,474,474,NA,NA,10,10,80.11,18.25,alive,0,Limber Pine,no,20,NA,20,20,20,20,NA,29,11.3169242455863,11.4761431218887,17.6830757544137,NA,NA,NA,6.15587011251092,8.7542,52.0085013293626,42.0043544108665,NA,123,35.7558139534884
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,13.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Limber Pine,no,20,NA,20,20,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,6.15587011251092,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,14,458,458,NA,NA,10,10,84.25,13.31,alive,0,Limber Pine,no,20,NA,20,20,20,20,NA,29,11.3169242455863,11.4761431218887,17.6830757544137,NA,NA,NA,6.15587011251092,8.048347,48.886415075636,39.1637587573001,NA,107,31.1046511627907
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,14.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Limber Pine,no,20,NA,20,20,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,6.15587011251092,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,15,444,444,NA,NA,10,10,83.91,14.48,alive,0,Limber Pine,no,20,NA,20,20,20,20,NA,29,11.3169242455863,11.4761431218887,17.6830757544137,NA,NA,NA,6.15587011251092,8.323342,47.3367277013704,37.7395506625414,NA,93,27.0348837209302
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,15.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Limber Pine,no,20,NA,20,20,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,3.35410196624968,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,16,NA,NA,NA,NA,NA,NA,NA,NA,alive,0,Limber Pine,no,20,NA,20,0,NA,0,NA,29,11.3169242455863,11.4761431218887,17.6830757544137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,16.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Limber Pine,no,20,NA,20,20,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,5.49521322798785,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,17,422,422,NA,NA,25,25,76.66,20.03,alive,0,Limber Pine,no,20,NA,20,20,20,20,NA,29,11.3169242455863,11.4761431218887,17.6830757544137,NA,NA,NA,5.49521322798785,9.713959,45.7620849727439,34.7455033061834,NA,71,20.6395348837209
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,17.5,NA,NA,NA,NA,50,50,NA,NA,alive,0,Limber Pine,no,20,NA,20,20,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,10.0361189814851,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,18,408,408,NA,NA,50,50,73.63,24.2,alive,0,Limber Pine,no,20,NA,20,20,20,20,NA,29,11.3169242455863,11.4761431218887,17.6830757544137,NA,NA,NA,15.327563750522,10.20394,44.6587941478142,32.0396136385142,NA,57,16.5697674418605
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,18.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Limber Pine,no,20,NA,20,20,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,7.05243518972441,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,19,399,399,NA,NA,10,10,78.3,17.85,alive,0,Limber Pine,no,20,NA,20,20,20,20,NA,29,11.3169242455863,11.4761431218887,17.6830757544137,NA,NA,NA,7.05243518972441,10.10618,42.3674403286297,28.3761853450537,NA,48,13.953488372093
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,19.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Limber Pine,no,20,NA,20,20,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,6.66392487478979,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,2,686,686,NA,NA,10,10,92.42,5.59,alive,0,Limber Pine,no,20,NA,20,20,20,20,NA,29,11.3169242455863,11.4761431218887,17.6830757544137,NA,NA,NA,4.61690258438319,6.791297,55.5464717719838,33.1079176410465,NA,335,97.3837209302326
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,2.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Limber Pine,no,20,NA,20,20,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,5.49521322798785,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,20,389,389,NA,NA,10,10,75.93,21.66,alive,0,Limber Pine,no,20,NA,20,20,20,20,NA,29,11.3169242455863,11.4761431218887,17.6830757544137,NA,NA,NA,7.53937034925052,9.388364,40.939750339917,24.886849201092,NA,38,11.046511627907
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,20.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Limber Pine,no,20,NA,20,20,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,6.15587011251092,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,21,381,381,NA,NA,25,25,81.73,14.99,alive,0,Limber Pine,no,20,NA,20,20,20,20,NA,29,11.3169242455863,11.4761431218887,17.6830757544137,NA,NA,NA,7.05243518972441,8.820022,40.1444759259406,22.5072502938381,NA,30,8.72093023255814
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,21.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Limber Pine,no,20,NA,20,20,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,7.05243518972441,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,22,371,371,NA,NA,10,10,80.43,16.72,alive,0,Limber Pine,no,20,NA,20,20,20,20,NA,29,11.3169242455863,11.4761431218887,17.6830757544137,NA,NA,NA,7.05243518972441,10.06928,38.8009766561833,20.7224134948763,NA,20,5.81395348837209
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,22.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Limber Pine,no,20,NA,20,20,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,6.66392487478979,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,23,365,365,NA,NA,25,25,56.76,41.56,alive,0,Limber Pine,no,20,NA,20,20,20,20,NA,29,11.3169242455863,11.4761431218887,17.6830757544137,NA,NA,NA,7.05243518972441,13.6353,37.0027026039991,18.3827006778255,NA,14,4.06976744186047
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,23.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Limber Pine,no,20,NA,20,20,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,9.9472291830968,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,24,357,357,NA,NA,25,25,44.95,53.28,alive,0,Limber Pine,no,20,NA,20,20,20,20,NA,29,11.3169242455863,11.4761431218887,17.6830757544137,NA,NA,NA,9.634778013448,16.96409,35.4823529155135,16.1372403562626,NA,6,1.74418604651163
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,24.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Limber Pine,no,20,NA,20,20,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,16.3252307149007,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,25,355,355,NA,NA,25,25,58.32,39.42,alive,0,Limber Pine,no,20,NA,20,20,20,20,NA,29,11.3169242455863,11.4761431218887,17.6830757544137,NA,NA,NA,9.24804388989767,14.9235,34.077736210951,14.1387857738172,NA,4,1.16279069767442
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,25.5,NA,NA,NA,NA,50,50,NA,NA,alive,0,Limber Pine,no,20,NA,20,20,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,16.4216641249168,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,26,354,354,NA,NA,50,50,73.01,24.81,alive,0,Limber Pine,no,20,NA,20,20,20,20,NA,29,11.3169242455863,11.4761431218887,17.6830757544137,NA,NA,NA,16.9441808051583,19.01927,32.6336926310346,12.1103479023432,NA,3,0.872093023255814
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,26.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Limber Pine,no,20,NA,20,20,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,15.6019566924017,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,27,352,352,NA,NA,25,25,29.65,68.32,alive,0,Limber Pine,no,20,NA,20,20,20,20,NA,29,11.3169242455863,11.4761431218887,17.6830757544137,NA,NA,NA,16.3252307149007,27.57457,30.8994975261479,9.57120132150829,NA,1,0.290697674418605
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,27.5,NA,NA,NA,NA,50,50,NA,NA,alive,0,Limber Pine,no,20,NA,20,20,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,17.5018795983084,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,28,351,351,NA,NA,50,50,0.66,97.3,alive,0,Limber Pine,no,20,NA,20,20,20,20,NA,29,11.3169242455863,11.4761431218887,17.6830757544137,NA,NA,NA,22.1002500581233,27.55226,29.5853359836112,7.37634911835045,NA,0,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,28.5,NA,NA,NA,NA,75,75,NA,NA,alive,0,Limber Pine,no,20,NA,20,20,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,20.8377188366623,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,29,351,351,NA,NA,75,75,0,97.83,dead,1,Limber Pine,no,20,NA,20,20,20,20,NA,29,11.3169242455863,11.4761431218887,17.6830757544137,NA,NA,NA,18.9788663629062,28.83772,28.9225826902385,5.87120538148505,NA,0,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,29.5,NA,NA,NA,NA,90,90,NA,NA,dead,1,Limber Pine,no,20,NA,20,20,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,25.1887610693842,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,3,679,679,NA,NA,10,10,87.96,10.42,alive,0,Limber Pine,no,20,NA,20,20,20,20,NA,29,11.3169242455863,11.4761431218887,17.6830757544137,NA,NA,NA,6.15587011251092,8.145341,56.2889864893657,34.0887386868913,NA,328,95.3488372093023
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,3.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Limber Pine,no,20,NA,20,20,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,6.66392487478979,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,30,351,351,NA,NA,90,90,0,96.99,dead,1,Limber Pine,no,20,NA,20,20,20,20,NA,29,11.3169242455863,11.4761431218887,17.6830757544137,NA,NA,NA,23.902213066444,29.26299,28.5182766881724,4.70609906621744,NA,0,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,30.5,NA,NA,NA,NA,90,90,NA,NA,dead,1,Limber Pine,no,20,NA,20,20,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,17.6665011577815,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,31,352,352,NA,NA,90,90,0,95.43,dead,1,Limber Pine,no,20,NA,20,20,20,20,NA,29,11.3169242455863,11.4761431218887,17.6830757544137,NA,NA,NA,14.2787106892523,22.8289,28.2179487486059,3.58762492905529,NA,1,0.290697674418605
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,31.5,NA,NA,NA,NA,NA,90,NA,NA,dead,1,Limber Pine,no,20,NA,20,20,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,13.0055656102342,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,32,NA,351,NA,NA,NA,90,0,95.43,dead,1,Limber Pine,no,20,NA,20,20,20,20,NA,29,11.3169242455863,11.4761431218887,17.6830757544137,NA,NA,NA,13.9924791829115,19.39703,27.770251027048,2.42573917112203,NA,0,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,32.5,NA,NA,NA,NA,NA,90,NA,NA,dead,1,Limber Pine,no,20,NA,20,20,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,11.5165784392487,NA,NA,NA,NA,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,33,NA,351,NA,NA,NA,90,0,95.43,dead,1,Limber Pine,no,20,NA,20,20,20,20,NA,29,11.3169242455863,11.4761431218887,17.6830757544137,NA,NA,NA,12.5656172487509,20.04423,27.6201204311563,1.56944509134179,NA,0,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,33.5,NA,NA,NA,NA,NA,90,NA,NA,dead,1,Limber Pine,no,20,NA,20,20,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,10.4974934351517,NA,NA,NA,NA,NA,NA
