Phase,Chamber,ScientificName,CommonName,Species,SpeciesID,Treatment_temp,Treatment_water,PorometerSubset,BasalDia_mm,Height_mm,Whorls,Biomass_g,Week,SampleSize_Weekly_PercentBrown,Weight_g,Porometer,PercentBrown,Dead,Dead_Count,Heatwave_graph,Heatwave,PercentBrownMin,PercentBrownMax,PercentBrown_Est,SD_PercentBrown
1,1,Pinus edulis,Pinyon Pine,PIED,PIED45,Ambient_HW,Drought,no,4.22,119,4,4.85,6,20,516,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.05243518972441
1,1,Pinus edulis,Pinyon Pine,PIED,PIED30,Ambient_HW,Drought,yes,4.95,196,4,5.72,6,20,611,129.1,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.05243518972441
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,6,20,549,122.5,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.05243518972441
1,1,Pinus edulis,Pinyon Pine,PIED,PIED16,Ambient_HW,Drought,yes,4.21,260,4,4.83,6,20,489,99.4,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.05243518972441
1,1,Pinus edulis,Pinyon Pine,PIED,PIED47,Ambient_HW,Drought,no,6.8,460,4,6.3,6,20,507,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.05243518972441
1,1,Pinus edulis,Pinyon Pine,PIED,PIED33,Ambient_HW,Drought,yes,6.24,423,4,13.6,6,20,455,90.7,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.05243518972441
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,6,20,640,105.8,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.05243518972441
1,1,Pinus edulis,Pinyon Pine,PIED,PIED25,Ambient_HW,Drought,no,6.19,305,5,6.09,6,20,482,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.05243518972441
1,1,Pinus edulis,Pinyon Pine,PIED,PIED43,Ambient_HW,Drought,yes,5.14,302,4,6.81,6,20,435,100.8,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.05243518972441
1,1,Pinus edulis,Pinyon Pine,PIED,PIED37,Ambient_HW,Drought,no,9.41,415,5,16.59,6,20,494,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.05243518972441
1,1,Pinus edulis,Pinyon Pine,PIED,PIED13,Ambient_HW,Drought,yes,5.35,299,4,9.78,6,20,467,79.5,10,alive,0,Pinyon Pine_heatwave,yes,10,75,10,7.05243518972441
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,6,20,499,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.05243518972441
1,1,Pinus edulis,Pinyon Pine,PIED,PIED26,Ambient_HW,Drought,no,6.69,378,5,18.2,6,20,497,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.05243518972441
1,1,Pinus edulis,Pinyon Pine,PIED,PIED48,Ambient_HW,Drought,no,6.21,310,5,10.73,6,20,415,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.05243518972441
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,6,20,542,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.05243518972441
1,1,Pinus edulis,Pinyon Pine,PIED,PIED31,Ambient_HW,Drought,yes,5.88,300,5,6.85,6.5,20,NA,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.69483764063866
1,1,Pinus edulis,Pinyon Pine,PIED,PIED30,Ambient_HW,Drought,yes,4.95,196,4,5.72,6.5,20,NA,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.69483764063866
1,1,Pinus edulis,Pinyon Pine,PIED,PIED27,Ambient_HW,Drought,no,5.09,253,4,6.48,6.5,20,NA,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,75,10,7.69483764063866
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,5.62,257,5,6.26,6.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.69483764063866
1,1,Pinus edulis,Pinyon Pine,PIED,PIED45,Ambient_HW,Drought,no,4.22,119,4,4.85,6.5,20,NA,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.69483764063866
1,1,Pinus edulis,Pinyon Pine,PIED,PIED14,Ambient_HW,Drought,no,5.29,250,4,5.45,6.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.69483764063866
1,1,Pinus edulis,Pinyon Pine,PIED,PIED25,Ambient_HW,Drought,no,6.19,305,5,6.09,6.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.69483764063866
1,1,Pinus edulis,Pinyon Pine,PIED,PIED35,Ambient_HW,Drought,yes,5.6,267,5,6.48,6.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.69483764063866
1,1,Pinus edulis,Pinyon Pine,PIED,PIED47,Ambient_HW,Drought,no,6.8,460,4,6.3,6.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.69483764063866
1,1,Pinus edulis,Pinyon Pine,PIED,PIED33,Ambient_HW,Drought,yes,6.24,423,4,13.6,6.5,20,NA,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.69483764063866
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,6.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.69483764063866
1,1,Pinus edulis,Pinyon Pine,PIED,PIED26,Ambient_HW,Drought,no,6.69,378,5,18.2,6.5,20,NA,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.69483764063866
1,1,Pinus edulis,Pinyon Pine,PIED,PIED13,Ambient_HW,Drought,yes,5.35,299,4,9.78,6.5,20,NA,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,75,10,7.69483764063866
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,6.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.69483764063866
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,6.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.69483764063866
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,6.5,20,NA,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.69483764063866
1,1,Pinus edulis,Pinyon Pine,PIED,PIED48,Ambient_HW,Drought,no,6.21,310,5,10.73,6.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.69483764063866
1,1,Pinus edulis,Pinyon Pine,PIED,PIED37,Ambient_HW,Drought,no,9.41,415,5,16.59,6.5,20,NA,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.69483764063866
1,1,Pinus edulis,Pinyon Pine,PIED,PIED43,Ambient_HW,Drought,yes,5.14,302,4,6.81,6.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.69483764063866
1,1,Pinus edulis,Pinyon Pine,PIED,PIED16,Ambient_HW,Drought,yes,4.21,260,4,4.83,6.5,20,NA,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.69483764063866
1,1,Pinus edulis,Pinyon Pine,PIED,PIED30,Ambient_HW,Drought,yes,4.95,196,4,5.72,7,20,567,222.6,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,5.49521322798785
1,1,Pinus edulis,Pinyon Pine,PIED,PIED27,Ambient_HW,Drought,no,5.09,253,4,6.48,7,20,423,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,75,10,5.49521322798785
1,1,Pinus edulis,Pinyon Pine,PIED,PIED35,Ambient_HW,Drought,yes,5.6,267,5,6.48,7,20,366,55.3,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,5.49521322798785
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,7,20,503,180,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,5.49521322798785
1,1,Pinus edulis,Pinyon Pine,PIED,PIED14,Ambient_HW,Drought,no,5.29,250,4,5.45,7,20,516,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,5.49521322798785
1,1,Pinus edulis,Pinyon Pine,PIED,PIED33,Ambient_HW,Drought,yes,6.24,423,4,13.6,7,20,444,78.1,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,5.49521322798785
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,7,20,590,94.5,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,5.49521322798785
1,1,Pinus edulis,Pinyon Pine,PIED,PIED31,Ambient_HW,Drought,yes,5.88,300,5,6.85,7,20,565,65.3,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,5.49521322798785
1,1,Pinus edulis,Pinyon Pine,PIED,PIED45,Ambient_HW,Drought,no,4.22,119,4,4.85,7,20,477,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,5.49521322798785
1,1,Pinus edulis,Pinyon Pine,PIED,PIED48,Ambient_HW,Drought,no,6.21,310,5,10.73,7,20,398,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,5.49521322798785
1,1,Pinus edulis,Pinyon Pine,PIED,PIED26,Ambient_HW,Drought,no,6.69,378,5,18.2,7,20,481,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,5.49521322798785
1,1,Pinus edulis,Pinyon Pine,PIED,PIED47,Ambient_HW,Drought,no,6.8,460,4,6.3,7,20,498,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,5.49521322798785
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,5.62,257,5,6.26,7,20,532,117.4,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,5.49521322798785
1,1,Pinus edulis,Pinyon Pine,PIED,PIED13,Ambient_HW,Drought,yes,5.35,299,4,9.78,7,20,452,66.1,10,alive,0,Pinyon Pine_heatwave,yes,10,75,10,5.49521322798785
1,1,Pinus edulis,Pinyon Pine,PIED,PIED43,Ambient_HW,Drought,yes,5.14,302,4,6.81,7,20,424,58.9,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,5.49521322798785
1,1,Pinus edulis,Pinyon Pine,PIED,PIED25,Ambient_HW,Drought,no,6.19,305,5,6.09,7,20,446,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,5.49521322798785
1,1,Pinus edulis,Pinyon Pine,PIED,PIED16,Ambient_HW,Drought,yes,4.21,260,4,4.83,7,20,454,172.8,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,5.49521322798785
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,7,20,514,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,5.49521322798785
1,1,Pinus edulis,Pinyon Pine,PIED,PIED37,Ambient_HW,Drought,no,9.41,415,5,16.59,7,20,484,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,5.49521322798785
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,7,20,450,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,5.49521322798785
1,1,Pinus edulis,Pinyon Pine,PIED,PIED14,Ambient_HW,Drought,no,5.29,250,4,5.45,7.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.53937034925052
1,1,Pinus edulis,Pinyon Pine,PIED,PIED27,Ambient_HW,Drought,no,5.09,253,4,6.48,7.5,20,NA,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,75,10,7.53937034925052
1,1,Pinus edulis,Pinyon Pine,PIED,PIED13,Ambient_HW,Drought,yes,5.35,299,4,9.78,7.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,75,25,7.53937034925052
1,1,Pinus edulis,Pinyon Pine,PIED,PIED26,Ambient_HW,Drought,no,6.69,378,5,18.2,7.5,20,NA,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.53937034925052
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,7.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.53937034925052
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,7.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.53937034925052
1,1,Pinus edulis,Pinyon Pine,PIED,PIED31,Ambient_HW,Drought,yes,5.88,300,5,6.85,7.5,20,NA,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.53937034925052
1,1,Pinus edulis,Pinyon Pine,PIED,PIED48,Ambient_HW,Drought,no,6.21,310,5,10.73,7.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.53937034925052
1,1,Pinus edulis,Pinyon Pine,PIED,PIED25,Ambient_HW,Drought,no,6.19,305,5,6.09,7.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.53937034925052
1,1,Pinus edulis,Pinyon Pine,PIED,PIED45,Ambient_HW,Drought,no,4.22,119,4,4.85,7.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.53937034925052
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,7.5,20,NA,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.53937034925052
1,1,Pinus edulis,Pinyon Pine,PIED,PIED37,Ambient_HW,Drought,no,9.41,415,5,16.59,7.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.53937034925052
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,5.62,257,5,6.26,7.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.53937034925052
1,1,Pinus edulis,Pinyon Pine,PIED,PIED47,Ambient_HW,Drought,no,6.8,460,4,6.3,7.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.53937034925052
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,7.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.53937034925052
1,1,Pinus edulis,Pinyon Pine,PIED,PIED16,Ambient_HW,Drought,yes,4.21,260,4,4.83,7.5,20,NA,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.53937034925052
1,1,Pinus edulis,Pinyon Pine,PIED,PIED35,Ambient_HW,Drought,yes,5.6,267,5,6.48,7.5,20,NA,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.53937034925052
1,1,Pinus edulis,Pinyon Pine,PIED,PIED43,Ambient_HW,Drought,yes,5.14,302,4,6.81,7.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.53937034925052
1,1,Pinus edulis,Pinyon Pine,PIED,PIED33,Ambient_HW,Drought,yes,6.24,423,4,13.6,7.5,20,NA,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.53937034925052
1,1,Pinus edulis,Pinyon Pine,PIED,PIED30,Ambient_HW,Drought,yes,4.95,196,4,5.72,7.5,20,NA,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.53937034925052
1,1,Pinus edulis,Pinyon Pine,PIED,PIED26,Ambient_HW,Drought,no,6.69,378,5,18.2,8,20,451,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,8,20,499,72,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,8,20,461,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED27,Ambient_HW,Drought,no,5.09,253,4,6.48,8,20,369,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,75,10,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED14,Ambient_HW,Drought,no,5.29,250,4,5.45,8,20,485,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED35,Ambient_HW,Drought,yes,5.6,267,5,6.48,8,20,343,46.8,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED13,Ambient_HW,Drought,yes,5.35,299,4,9.78,8,20,424,52.1,25,alive,0,Pinyon Pine_heatwave,yes,10,75,25,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED45,Ambient_HW,Drought,no,4.22,119,4,4.85,8,20,416,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED16,Ambient_HW,Drought,yes,4.21,260,4,4.83,8,20,417,57.6,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,8,20,376,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED48,Ambient_HW,Drought,no,6.21,310,5,10.73,8,20,371,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED25,Ambient_HW,Drought,no,6.19,305,5,6.09,8,20,414,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED47,Ambient_HW,Drought,no,6.8,460,4,6.3,8,20,475,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED31,Ambient_HW,Drought,yes,5.88,300,5,6.85,8,20,474,50.6,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,8,20,463,46.8,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED37,Ambient_HW,Drought,no,9.41,415,5,16.59,8,20,460,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED30,Ambient_HW,Drought,yes,4.95,196,4,5.72,8,20,479,115.1,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED33,Ambient_HW,Drought,yes,6.24,423,4,13.6,8,20,419,52.4,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED43,Ambient_HW,Drought,yes,5.14,302,4,6.81,8,20,400,53.3,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,5.62,257,5,6.26,8,20,457,48.1,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,8.5,20,NA,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED48,Ambient_HW,Drought,no,6.21,310,5,10.73,8.5,20,NA,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,8.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED27,Ambient_HW,Drought,no,5.09,253,4,6.48,8.5,20,NA,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,75,10,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED35,Ambient_HW,Drought,yes,5.6,267,5,6.48,8.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED14,Ambient_HW,Drought,no,5.29,250,4,5.45,8.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED13,Ambient_HW,Drought,yes,5.35,299,4,9.78,8.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,75,25,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,8.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,8.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED26,Ambient_HW,Drought,no,6.69,378,5,18.2,8.5,20,NA,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED16,Ambient_HW,Drought,yes,4.21,260,4,4.83,8.5,20,NA,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED30,Ambient_HW,Drought,yes,4.95,196,4,5.72,8.5,20,NA,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED33,Ambient_HW,Drought,yes,6.24,423,4,13.6,8.5,20,NA,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED47,Ambient_HW,Drought,no,6.8,460,4,6.3,8.5,20,NA,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED25,Ambient_HW,Drought,no,6.19,305,5,6.09,8.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED45,Ambient_HW,Drought,no,4.22,119,4,4.85,8.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED43,Ambient_HW,Drought,yes,5.14,302,4,6.81,8.5,20,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,5.62,257,5,6.26,8.5,20,NA,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED37,Ambient_HW,Drought,no,9.41,415,5,16.59,8.5,20,NA,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED31,Ambient_HW,Drought,yes,5.88,300,5,6.85,8.5,20,NA,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED16,Ambient_HW,Drought,yes,4.21,260,4,4.83,9,20,407,55.7,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,9,20,452,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED14,Ambient_HW,Drought,no,5.29,250,4,5.45,9,20,474,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,9,20,478,78.8,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,9,20,362,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED48,Ambient_HW,Drought,no,6.21,310,5,10.73,9,20,362,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,5.62,257,5,6.26,9,20,445,44.9,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED13,Ambient_HW,Drought,yes,5.35,299,4,9.78,9,20,415,54.6,25,alive,0,Pinyon Pine_heatwave,yes,10,75,25,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED35,Ambient_HW,Drought,yes,5.6,267,5,6.48,9,20,334,41.1,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED33,Ambient_HW,Drought,yes,6.24,423,4,13.6,9,20,413,64.3,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED25,Ambient_HW,Drought,no,6.19,305,5,6.09,9,20,404,NA,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED26,Ambient_HW,Drought,no,6.69,378,5,18.2,9,20,444,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED37,Ambient_HW,Drought,no,9.41,415,5,16.59,9,20,453,NA,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED30,Ambient_HW,Drought,yes,4.95,196,4,5.72,9,20,458,48.2,10,alive,0,Pinyon Pine_heatwave,yes,10,90,10,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED43,Ambient_HW,Drought,yes,5.14,302,4,6.81,9,20,395,49.2,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.65626678301061
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,9,20,454,47.2,25,alive,0,Pinyon Pine_heatwave,yes,10,90,25,7.65626678301061
