Phase,Chamber,ScientificName,CommonName,Species,SpeciesID,Treatment_temp,Treatment_water,PorometerSubset,BasalDia_mm,Height_mm,Whorls,Biomass_g,Week,Weight_g,Porometer,PercentBrown,Dead,Dead_Count,Heatwave_graph,Heatwave,WeightMin,WeightMax,Weight_Est,WaterWeight_Base,WaterWeight_Calc,PercentWater
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,9,489,66,25,alive,0,Pinyon Pine,no,397,797,489,400,92,23
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,10,454,70.1,25,alive,0,Pinyon Pine,no,397,797,454,400,57,14.25
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,11,437,58.5,10,alive,0,Pinyon Pine,no,397,797,437,400,40,10
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,12,425,53.6,10,alive,0,Pinyon Pine,no,397,797,425,400,28,7
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,13,413,44.4,25,alive,0,Pinyon Pine,no,397,797,413,400,16,4
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,14,404,55.8,25,alive,0,Pinyon Pine,no,397,797,404,400,7,1.75
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,15,401,50.5,25,alive,0,Pinyon Pine,no,397,797,401,400,4,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,16,399,48.2,50,alive,0,Pinyon Pine,no,397,797,399,400,2,0.5
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,17,399,77.3,50,alive,0,Pinyon Pine,no,397,797,399,400,2,0.5
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,18,NA,49.5,NA,dead,1,Pinyon Pine,no,397,797,NA,400,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,19,399,NA,50,dead,1,Pinyon Pine,no,397,797,399,400,2,0.5
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,20,397,NA,90,dead,1,Pinyon Pine,no,397,797,397,400,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,21,NA,NA,NA,dead,1,Pinyon Pine,no,397,797,397,400,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,22,NA,NA,NA,dead,1,Pinyon Pine,no,397,797,397,400,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,1,848,NA,10,alive,0,Pinyon Pine,no,NA,NA,848,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,2,839,NA,10,alive,0,Pinyon Pine,no,NA,NA,839,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,3,817,NA,10,alive,0,Pinyon Pine,no,NA,NA,817,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,4,787,NA,10,alive,0,Pinyon Pine,no,NA,NA,787,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,5,799,NA,10,alive,0,Pinyon Pine,no,NA,NA,799,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,6,764,NA,10,alive,0,Pinyon Pine,no,NA,NA,764,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,7,780,NA,10,alive,0,Pinyon Pine,no,NA,NA,780,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,8,714,NA,10,alive,0,Pinyon Pine,no,NA,NA,714,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,9,753,NA,10,alive,0,Pinyon Pine,no,NA,NA,753,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,10,740,NA,10,alive,0,Pinyon Pine,no,NA,NA,740,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,11,718,NA,10,alive,0,Pinyon Pine,no,NA,NA,718,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,12,654,NA,25,alive,0,Pinyon Pine,no,NA,NA,654,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,13,696,NA,10,alive,0,Pinyon Pine,no,NA,NA,696,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,14,626,NA,25,alive,0,Pinyon Pine,no,NA,NA,626,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,15,678,NA,50,alive,0,Pinyon Pine,no,NA,NA,678,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,16,604,NA,25,alive,0,Pinyon Pine,no,NA,NA,604,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,17,632,NA,25,alive,0,Pinyon Pine,no,NA,NA,632,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,18,NA,NA,NA,alive,0,Pinyon Pine,no,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,19,592,NA,25,alive,0,Pinyon Pine,no,NA,NA,592,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,20,531,NA,50,alive,0,Pinyon Pine,no,NA,NA,531,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,21,625,NA,50,alive,0,Pinyon Pine,no,NA,NA,625,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,22,516,NA,NA,alive,0,Pinyon Pine,no,NA,NA,516,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,1,699,NA,25,alive,0,Pinyon Pine_heatwave,yes,322,699,699,377,377,100
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,2,677,NA,10,alive,0,Pinyon Pine_heatwave,yes,322,699,677,377,355,94.1644562334218
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,3,643,NA,10,alive,0,Pinyon Pine_heatwave,yes,322,699,643,377,321,85.1458885941645
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,4,596,NA,10,alive,0,Pinyon Pine_heatwave,yes,322,699,596,377,274,72.6790450928382
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,5,535,NA,10,alive,0,Pinyon Pine_heatwave,yes,322,699,535,377,213,56.4986737400531
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,6,499,NA,10,alive,0,Pinyon Pine_heatwave,yes,322,699,499,377,177,46.9496021220159
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,7,450,NA,10,alive,0,Pinyon Pine_heatwave,yes,322,699,450,377,128,33.9522546419098
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,8,376,NA,25,alive,0,Pinyon Pine_heatwave,yes,322,699,376,377,54,14.3236074270557
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,9,362,NA,25,alive,0,Pinyon Pine_heatwave,yes,322,699,362,377,40,10.6100795755968
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,10,349,NA,25,alive,0,Pinyon Pine_heatwave,yes,322,699,349,377,27,7.16180371352785
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,11,333,NA,25,alive,0,Pinyon Pine_heatwave,yes,322,699,333,377,11,2.91777188328912
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,12,327,NA,50,alive,0,Pinyon Pine_heatwave,yes,322,699,327,377,5,1.3262599469496
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,13,325,NA,75,alive,0,Pinyon Pine_heatwave,yes,322,699,325,377,3,0.795755968169761
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,14,324,NA,75,dead,1,Pinyon Pine_heatwave,yes,322,699,324,377,2,0.530503978779841
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,15,324,NA,75,dead,1,Pinyon Pine_heatwave,yes,322,699,324,377,2,0.530503978779841
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,16,322,NA,90,dead,1,Pinyon Pine_heatwave,yes,322,699,322,377,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,17,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,322,699,322,377,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,18,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,322,699,NA,377,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,19,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,322,699,322,377,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,20,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,322,699,322,377,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,21,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,322,699,322,377,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,22,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,322,699,322,377,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED10,Ambient_HW,Watered,yes,6.95,346,6,NA,1,789,108,10,alive,0,Pinyon Pine_heatwave,yes,NA,NA,789,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED10,Ambient_HW,Watered,yes,6.95,346,6,NA,2,786,220.3,10,alive,0,Pinyon Pine_heatwave,yes,NA,NA,786,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED10,Ambient_HW,Watered,yes,6.95,346,6,NA,3,726,249.8,10,alive,0,Pinyon Pine_heatwave,yes,NA,NA,726,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED10,Ambient_HW,Watered,yes,6.95,346,6,NA,4,658,NA,10,alive,0,Pinyon Pine_heatwave,yes,NA,NA,658,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED10,Ambient_HW,Watered,yes,6.95,346,6,NA,5,687,209.9,10,alive,0,Pinyon Pine_heatwave,yes,NA,NA,687,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED10,Ambient_HW,Watered,yes,6.95,346,6,NA,6,628,116,10,alive,0,Pinyon Pine_heatwave,yes,NA,NA,628,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED10,Ambient_HW,Watered,yes,6.95,346,6,NA,7,683,158,10,alive,0,Pinyon Pine_heatwave,yes,NA,NA,683,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED10,Ambient_HW,Watered,yes,6.95,346,6,NA,8,470,79.4,10,alive,0,Pinyon Pine_heatwave,yes,NA,NA,470,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED10,Ambient_HW,Watered,yes,6.95,346,6,NA,9,534,135,10,alive,0,Pinyon Pine_heatwave,yes,NA,NA,534,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED10,Ambient_HW,Watered,yes,6.95,346,6,NA,10,574,236.2,10,alive,0,Pinyon Pine_heatwave,yes,NA,NA,574,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED10,Ambient_HW,Watered,yes,6.95,346,6,NA,11,564,243.5,10,alive,0,Pinyon Pine_heatwave,yes,NA,NA,564,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED10,Ambient_HW,Watered,yes,6.95,346,6,NA,12,479,198.9,10,alive,0,Pinyon Pine_heatwave,yes,NA,NA,479,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED10,Ambient_HW,Watered,yes,6.95,346,6,NA,13,508,244.4,10,alive,0,Pinyon Pine_heatwave,yes,NA,NA,508,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED10,Ambient_HW,Watered,yes,6.95,346,6,NA,14,445,92.8,25,alive,0,Pinyon Pine_heatwave,yes,NA,NA,445,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED10,Ambient_HW,Watered,yes,6.95,346,6,NA,15,501,178.8,25,alive,0,Pinyon Pine_heatwave,yes,NA,NA,501,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED10,Ambient_HW,Watered,yes,6.95,346,6,NA,16,445,69.7,25,alive,0,Pinyon Pine_heatwave,yes,NA,NA,445,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED10,Ambient_HW,Watered,yes,6.95,346,6,NA,17,463,130.6,25,alive,0,Pinyon Pine_heatwave,yes,NA,NA,463,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED10,Ambient_HW,Watered,yes,6.95,346,6,NA,18,NA,57.5,NA,alive,0,Pinyon Pine_heatwave,yes,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED10,Ambient_HW,Watered,yes,6.95,346,6,NA,19,489,NA,10,alive,0,Pinyon Pine_heatwave,yes,NA,NA,489,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED10,Ambient_HW,Watered,yes,6.95,346,6,NA,20,444,NA,10,alive,0,Pinyon Pine_heatwave,yes,NA,NA,444,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED10,Ambient_HW,Watered,yes,6.95,346,6,NA,21,514,127.4,10,alive,0,Pinyon Pine_heatwave,yes,NA,NA,514,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED10,Ambient_HW,Watered,yes,6.95,346,6,NA,22,435,NA,NA,alive,0,Pinyon Pine_heatwave,yes,NA,NA,435,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,1,855,NA,25,alive,0,Pinyon Pine,no,489,855,855,366,366,100
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,2,837,NA,10,alive,0,Pinyon Pine,no,489,855,837,366,348,95.0819672131148
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,3,816,NA,10,alive,0,Pinyon Pine,no,489,855,816,366,327,89.344262295082
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,4,784,NA,25,alive,0,Pinyon Pine,no,489,855,784,366,295,80.6010928961749
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,5,736,NA,50,alive,0,Pinyon Pine,no,489,855,736,366,247,67.4863387978142
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,6,685,NA,50,alive,0,Pinyon Pine,no,489,855,685,366,196,53.551912568306
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,7,636,NA,50,alive,0,Pinyon Pine,no,489,855,636,366,147,40.1639344262295
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,8,588,NA,75,alive,0,Pinyon Pine,no,489,855,588,366,99,27.0491803278689
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,9,567,NA,75,alive,0,Pinyon Pine,no,489,855,567,366,78,21.3114754098361
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,10,541,NA,90,dead,1,Pinyon Pine,no,489,855,541,366,52,14.207650273224
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,11,520,NA,90,dead,1,Pinyon Pine,no,489,855,520,366,31,8.46994535519126
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,12,506,NA,90,dead,1,Pinyon Pine,no,489,855,506,366,17,4.6448087431694
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,13,489,NA,90,dead,1,Pinyon Pine,no,489,855,489,366,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,14,NA,NA,NA,dead,1,Pinyon Pine,no,489,855,489,366,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,15,NA,NA,NA,dead,1,Pinyon Pine,no,489,855,489,366,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,16,NA,NA,NA,dead,1,Pinyon Pine,no,489,855,489,366,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,17,NA,NA,NA,dead,1,Pinyon Pine,no,489,855,489,366,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,18,NA,NA,NA,dead,1,Pinyon Pine,no,489,855,NA,366,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,19,NA,NA,NA,dead,1,Pinyon Pine,no,489,855,489,366,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,20,NA,NA,NA,dead,1,Pinyon Pine,no,489,855,489,366,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,21,NA,NA,NA,dead,1,Pinyon Pine,no,489,855,489,366,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,22,NA,NA,NA,dead,1,Pinyon Pine,no,489,855,489,366,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED12,Ambient,Drought,yes,5.07,318,4,9.84,1,647,88.3,10,alive,0,Pinyon Pine,no,308,647,647,339,339,100
1,1,Pinus edulis,Pinyon Pine,PIED,PIED12,Ambient,Drought,yes,5.07,318,4,9.84,2,606,277.9,10,alive,0,Pinyon Pine,no,308,647,606,339,298,87.905604719764
1,1,Pinus edulis,Pinyon Pine,PIED,PIED12,Ambient,Drought,yes,5.07,318,4,9.84,3,539,262.8,10,alive,0,Pinyon Pine,no,308,647,539,339,231,68.141592920354
1,1,Pinus edulis,Pinyon Pine,PIED,PIED12,Ambient,Drought,yes,5.07,318,4,9.84,4,447,443.7,10,alive,0,Pinyon Pine,no,308,647,447,339,139,41.0029498525074
1,1,Pinus edulis,Pinyon Pine,PIED,PIED12,Ambient,Drought,yes,5.07,318,4,9.84,5,388,131.5,10,alive,0,Pinyon Pine,no,308,647,388,339,80,23.598820058997
1,1,Pinus edulis,Pinyon Pine,PIED,PIED12,Ambient,Drought,yes,5.07,318,4,9.84,6,372,78.9,10,alive,0,Pinyon Pine,no,308,647,372,339,64,18.8790560471976
1,1,Pinus edulis,Pinyon Pine,PIED,PIED12,Ambient,Drought,yes,5.07,318,4,9.84,7,359,53.3,10,alive,0,Pinyon Pine,no,308,647,359,339,51,15.0442477876106
1,1,Pinus edulis,Pinyon Pine,PIED,PIED12,Ambient,Drought,yes,5.07,318,4,9.84,8,341,48.2,10,alive,0,Pinyon Pine,no,308,647,341,339,33,9.73451327433628
1,1,Pinus edulis,Pinyon Pine,PIED,PIED12,Ambient,Drought,yes,5.07,318,4,9.84,9,330,49.5,10,alive,0,Pinyon Pine,no,308,647,330,339,22,6.48967551622419
1,1,Pinus edulis,Pinyon Pine,PIED,PIED12,Ambient,Drought,yes,5.07,318,4,9.84,10,319,71.8,25,alive,0,Pinyon Pine,no,308,647,319,339,11,3.24483775811209
1,1,Pinus edulis,Pinyon Pine,PIED,PIED12,Ambient,Drought,yes,5.07,318,4,9.84,11,316,55.7,25,alive,0,Pinyon Pine,no,308,647,316,339,8,2.3598820058997
1,1,Pinus edulis,Pinyon Pine,PIED,PIED12,Ambient,Drought,yes,5.07,318,4,9.84,12,314,69.3,50,dead,1,Pinyon Pine,no,308,647,314,339,6,1.76991150442478
1,1,Pinus edulis,Pinyon Pine,PIED,PIED12,Ambient,Drought,yes,5.07,318,4,9.84,13,310,54,75,dead,1,Pinyon Pine,no,308,647,310,339,2,0.589970501474926
1,1,Pinus edulis,Pinyon Pine,PIED,PIED12,Ambient,Drought,yes,5.07,318,4,9.84,14,308,60.7,90,dead,1,Pinyon Pine,no,308,647,308,339,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED12,Ambient,Drought,yes,5.07,318,4,9.84,15,NA,NA,NA,dead,1,Pinyon Pine,no,308,647,308,339,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED12,Ambient,Drought,yes,5.07,318,4,9.84,16,NA,NA,NA,dead,1,Pinyon Pine,no,308,647,308,339,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED12,Ambient,Drought,yes,5.07,318,4,9.84,17,NA,NA,NA,dead,1,Pinyon Pine,no,308,647,308,339,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED12,Ambient,Drought,yes,5.07,318,4,9.84,18,NA,NA,NA,dead,1,Pinyon Pine,no,308,647,NA,339,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED12,Ambient,Drought,yes,5.07,318,4,9.84,19,NA,NA,NA,dead,1,Pinyon Pine,no,308,647,308,339,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED12,Ambient,Drought,yes,5.07,318,4,9.84,20,NA,NA,NA,dead,1,Pinyon Pine,no,308,647,308,339,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED12,Ambient,Drought,yes,5.07,318,4,9.84,21,NA,NA,NA,dead,1,Pinyon Pine,no,308,647,308,339,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED12,Ambient,Drought,yes,5.07,318,4,9.84,22,NA,NA,NA,dead,1,Pinyon Pine,no,308,647,308,339,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED13,Ambient_HW,Drought,yes,5.35,299,4,9.78,1,769,109.4,10,alive,0,Pinyon Pine_heatwave,yes,394,769,769,375,375,100
1,1,Pinus edulis,Pinyon Pine,PIED,PIED13,Ambient_HW,Drought,yes,5.35,299,4,9.78,2,726,161,10,alive,0,Pinyon Pine_heatwave,yes,394,769,726,375,332,88.5333333333333
1,1,Pinus edulis,Pinyon Pine,PIED,PIED13,Ambient_HW,Drought,yes,5.35,299,4,9.78,3,656,196.6,10,alive,0,Pinyon Pine_heatwave,yes,394,769,656,375,262,69.8666666666667
1,1,Pinus edulis,Pinyon Pine,PIED,PIED13,Ambient_HW,Drought,yes,5.35,299,4,9.78,4,561,263.1,10,alive,0,Pinyon Pine_heatwave,yes,394,769,561,375,167,44.5333333333333
1,1,Pinus edulis,Pinyon Pine,PIED,PIED13,Ambient_HW,Drought,yes,5.35,299,4,9.78,5,492,272.4,10,alive,0,Pinyon Pine_heatwave,yes,394,769,492,375,98,26.1333333333333
1,1,Pinus edulis,Pinyon Pine,PIED,PIED13,Ambient_HW,Drought,yes,5.35,299,4,9.78,6,467,79.5,10,alive,0,Pinyon Pine_heatwave,yes,394,769,467,375,73,19.4666666666667
1,1,Pinus edulis,Pinyon Pine,PIED,PIED13,Ambient_HW,Drought,yes,5.35,299,4,9.78,7,452,66.1,10,alive,0,Pinyon Pine_heatwave,yes,394,769,452,375,58,15.4666666666667
1,1,Pinus edulis,Pinyon Pine,PIED,PIED13,Ambient_HW,Drought,yes,5.35,299,4,9.78,8,424,52.1,25,alive,0,Pinyon Pine_heatwave,yes,394,769,424,375,30,8
1,1,Pinus edulis,Pinyon Pine,PIED,PIED13,Ambient_HW,Drought,yes,5.35,299,4,9.78,9,415,54.6,25,alive,0,Pinyon Pine_heatwave,yes,394,769,415,375,21,5.6
1,1,Pinus edulis,Pinyon Pine,PIED,PIED13,Ambient_HW,Drought,yes,5.35,299,4,9.78,10,407,54.3,75,alive,0,Pinyon Pine_heatwave,yes,394,769,407,375,13,3.46666666666667
1,1,Pinus edulis,Pinyon Pine,PIED,PIED13,Ambient_HW,Drought,yes,5.35,299,4,9.78,11,401,57.3,50,alive,0,Pinyon Pine_heatwave,yes,394,769,401,375,7,1.86666666666667
1,1,Pinus edulis,Pinyon Pine,PIED,PIED13,Ambient_HW,Drought,yes,5.35,299,4,9.78,12,398,60.3,75,dead,1,Pinyon Pine_heatwave,yes,394,769,398,375,4,1.06666666666667
1,1,Pinus edulis,Pinyon Pine,PIED,PIED13,Ambient_HW,Drought,yes,5.35,299,4,9.78,13,396,56,75,dead,1,Pinyon Pine_heatwave,yes,394,769,396,375,2,0.533333333333333
1,1,Pinus edulis,Pinyon Pine,PIED,PIED13,Ambient_HW,Drought,yes,5.35,299,4,9.78,14,394,75.7,75,dead,1,Pinyon Pine_heatwave,yes,394,769,394,375,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED13,Ambient_HW,Drought,yes,5.35,299,4,9.78,15,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,394,769,394,375,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED13,Ambient_HW,Drought,yes,5.35,299,4,9.78,16,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,394,769,394,375,0,0
